type,date,place,age,numer of items,total amount(NTD)
文教康樂,2016-05,花蓮縣,25-30,2131.0,6020814.0
文教康樂,2016-05,花蓮縣,30-35,2983.0,8344877.0
文教康樂,2016-05,花蓮縣,35-40,3910.0,11378528.0
文教康樂,2016-05,花蓮縣,40-45,4411.0,14593035.0
文教康樂,2016-05,花蓮縣,45-50,4186.0,15717511.0
文教康樂,2016-05,花蓮縣,50-55,3046.0,14758929.0
文教康樂,2016-05,花蓮縣,55-60,1998.0,9865826.0
文教康樂,2016-05,花蓮縣,60-65,1268.0,7856820.0
文教康樂,2016-05,花蓮縣,65-70,535.0,3874666.0
文教康樂,2016-05,花蓮縣,70-75,194.0,1166882.0
文教康樂,2016-05,花蓮縣,75-80,64.0,264432.0
文教康樂,2016-05,花蓮縣,80-,25.0,88402.0
文教康樂,2016-05,苗栗縣,0-20,49.0,376090.0
文教康樂,2016-05,苗栗縣,20-25,1292.0,3196333.0
文教康樂,2016-05,苗栗縣,25-30,3689.0,10876977.0
文教康樂,2016-05,苗栗縣,30-35,5143.0,16533671.0
文教康樂,2016-05,苗栗縣,35-40,7013.0,23767347.0
文教康樂,2016-05,苗栗縣,40-45,6481.0,23375710.0
文教康樂,2016-05,苗栗縣,45-50,5755.0,23852397.0
文教康樂,2016-05,苗栗縣,50-55,4776.0,22008475.0
文教康樂,2016-05,苗栗縣,55-60,3238.0,16113035.0
文教康樂,2016-05,苗栗縣,60-65,1969.0,11850375.0
文教康樂,2016-05,苗栗縣,65-70,1004.0,7822205.0
文教康樂,2016-05,苗栗縣,70-75,287.0,1906488.0
文教康樂,2016-05,苗栗縣,75-80,171.0,676248.0
文教康樂,2016-05,苗栗縣,80-,48.0,137004.0
文教康樂,2016-05,連江縣,0-20,0.0,0.0
文教康樂,2016-05,連江縣,20-25,6.0,14395.0
文教康樂,2016-05,連江縣,25-30,20.0,51483.0
文教康樂,2016-05,連江縣,30-35,25.0,160183.0
文教康樂,2016-05,連江縣,35-40,32.0,593654.0
文教康樂,2016-05,連江縣,40-45,36.0,624695.0
文教康樂,2016-05,連江縣,45-50,44.0,738098.0
文教康樂,2016-05,連江縣,50-55,39.0,677308.0
文教康樂,2016-05,連江縣,55-60,26.0,489311.0
文教康樂,2016-05,連江縣,60-65,13.0,350425.0
文教康樂,2016-05,連江縣,65-70,8.0,159700.0
文教康樂,2016-05,連江縣,70-75,0.0,0.0
文教康樂,2016-05,連江縣,75-80,1.0,9100.0
文教康樂,2016-05,連江縣,80-,0.0,0.0
文教康樂,2016-05,金門縣,0-20,8.0,32533.0
文教康樂,2016-05,金門縣,20-25,154.0,166336.0
文教康樂,2016-05,金門縣,25-30,295.0,294113.0
文教康樂,2016-05,金門縣,30-35,327.0,505054.0
文教康樂,2016-05,金門縣,35-40,299.0,670517.0
文教康樂,2016-05,金門縣,40-45,264.0,1289370.0
文教康樂,2016-05,金門縣,45-50,212.0,824909.0
文教康樂,2016-05,金門縣,50-55,164.0,567734.0
文教康樂,2016-05,金門縣,55-60,128.0,687852.0
文教康樂,2016-05,金門縣,60-65,58.0,400421.0
文教康樂,2016-05,金門縣,65-70,18.0,256271.0
文教康樂,2016-05,金門縣,70-75,3.0,7040.0
文教康樂,2016-05,金門縣,75-80,0.0,0.0
文教康樂,2016-05,金門縣,80-,0.0,0.0
文教康樂,2016-05,雲林縣,0-20,41.0,125097.0
文教康樂,2016-05,雲林縣,20-25,714.0,2581702.0
文教康樂,2016-05,雲林縣,25-30,1817.0,6095449.0
文教康樂,2016-05,雲林縣,30-35,2903.0,12192222.0
文教康樂,2016-05,雲林縣,35-40,4133.0,13964705.0
文教康樂,2016-05,雲林縣,40-45,4272.0,19043112.0
文教康樂,2016-05,雲林縣,45-50,3540.0,17027273.0
文教康樂,2016-05,雲林縣,50-55,2582.0,13823149.0
文教康樂,2016-05,雲林縣,55-60,1577.0,7706973.0
文教康樂,2016-05,雲林縣,60-65,932.0,6520172.0
文教康樂,2016-05,雲林縣,65-70,364.0,3344281.0
文教康樂,2016-05,雲林縣,70-75,92.0,663860.0
文教康樂,2016-05,雲林縣,75-80,45.0,187277.0
文教康樂,2016-05,雲林縣,80-,12.0,148017.0
文教康樂,2016-06,南投縣,0-20,20.0,71673.0
文教康樂,2016-06,南投縣,20-25,335.0,948121.0
文教康樂,2016-06,南投縣,25-30,1067.0,3957327.0
文教康樂,2016-06,南投縣,30-35,1982.0,7043340.0
文教康樂,2016-06,南投縣,35-40,2958.0,11982631.0
文教康樂,2016-06,南投縣,40-45,3300.0,16210989.0
文教康樂,2016-06,南投縣,45-50,3667.0,17831039.0
文教康樂,2016-06,南投縣,50-55,3067.0,15215174.0
文教康樂,2016-06,南投縣,55-60,2062.0,10118839.0
文教康樂,2016-06,南投縣,60-65,1265.0,5952317.0
文教康樂,2016-06,南投縣,65-70,608.0,2958644.0
文教康樂,2016-06,南投縣,70-75,105.0,784054.0
文教康樂,2016-06,南投縣,75-80,81.0,440330.0
文教康樂,2016-06,南投縣,80-,15.0,40123.0
文教康樂,2016-06,台東縣,0-20,26.0,40798.0
文教康樂,2016-06,台東縣,20-25,477.0,941477.0
文教康樂,2016-06,台東縣,25-30,1405.0,2175153.0
文教康樂,2016-06,台東縣,30-35,2092.0,3078373.0
文教康樂,2016-06,台東縣,35-40,2612.0,5756989.0
文教康樂,2016-06,台東縣,40-45,2807.0,6202102.0
文教康樂,2016-06,台東縣,45-50,2888.0,6487787.0
文教康樂,2016-06,台東縣,50-55,1896.0,4122686.0
文教康樂,2016-06,台東縣,55-60,1133.0,3201661.0
文教康樂,2016-06,台東縣,60-65,611.0,1523977.0
文教康樂,2016-06,台東縣,65-70,212.0,566759.0
文教康樂,2016-06,台東縣,70-75,67.0,158742.0
文教康樂,2016-06,台東縣,75-80,19.0,64874.0
文教康樂,2016-06,台東縣,80-,5.0,46900.0
文教康樂,2016-06,嘉義市,0-20,78.0,497095.0
文教康樂,2016-06,嘉義市,20-25,1721.0,3904242.0
文教康樂,2016-06,嘉義市,25-30,4155.0,11124249.0
文教康樂,2016-06,嘉義市,30-35,5151.0,17788265.0
文教康樂,2016-06,嘉義市,35-40,5182.0,25018236.0
文教康樂,2016-06,嘉義市,40-45,4715.0,30811942.0
文教康樂,2016-06,嘉義市,45-50,3898.0,32291985.0
文教康樂,2016-06,嘉義市,50-55,2513.0,23370819.0
文教康樂,2016-06,嘉義市,55-60,1350.0,14286045.0
文教康樂,2016-06,嘉義市,60-65,789.0,9917505.0
文教康樂,2016-06,嘉義市,65-70,327.0,4854379.0
文教康樂,2016-06,嘉義市,70-75,112.0,2083815.0
文教康樂,2016-06,嘉義市,75-80,44.0,1071940.0
文教康樂,2016-06,嘉義市,80-,16.0,707463.0
文教康樂,2016-06,嘉義縣,0-20,9.0,83907.0
文教康樂,2016-06,嘉義縣,20-25,137.0,360821.0
文教康樂,2016-06,嘉義縣,25-30,521.0,1750809.0
文教康樂,2016-06,嘉義縣,30-35,949.0,2572528.0
文教康樂,2016-06,嘉義縣,35-40,1486.0,4199074.0
文教康樂,2016-06,嘉義縣,40-45,1707.0,6088661.0
文教康樂,2016-06,嘉義縣,45-50,1643.0,5840959.0
文教康樂,2016-06,嘉義縣,50-55,1297.0,5106955.0
文教康樂,2016-06,嘉義縣,55-60,778.0,3076507.0
文教康樂,2016-06,嘉義縣,60-65,386.0,1328706.0
文教康樂,2016-06,嘉義縣,65-70,137.0,431919.0
文教康樂,2016-06,嘉義縣,70-75,42.0,130109.0
文教康樂,2016-06,嘉義縣,75-80,13.0,85980.0
文教康樂,2016-06,嘉義縣,80-,3.0,2520.0
文教康樂,2016-06,基隆市,0-20,22.0,21724.0
文教康樂,2016-06,基隆市,20-25,587.0,1212293.0
文教康樂,2016-06,基隆市,25-30,1559.0,3895629.0
文教康樂,2016-06,基隆市,30-35,1669.0,4422497.0
文教康樂,2016-06,基隆市,35-40,1920.0,6945747.0
文教康樂,2016-06,基隆市,40-45,1947.0,8608627.0
文教康樂,2016-06,基隆市,45-50,1740.0,9252177.0
文教康樂,2016-06,基隆市,50-55,1396.0,7087121.0
文教康樂,2016-06,基隆市,55-60,973.0,5098736.0
文教康樂,2016-06,基隆市,60-65,635.0,2834116.0
文教康樂,2016-06,基隆市,65-70,255.0,1992037.0
文教康樂,2016-06,基隆市,70-75,66.0,739955.0
文教康樂,2016-06,基隆市,75-80,33.0,228988.0
文教康樂,2016-06,基隆市,80-,12.0,136384.0
文教康樂,2016-06,宜蘭縣,0-20,33.0,79416.0
文教康樂,2016-06,宜蘭縣,20-25,1072.0,2852122.0
文教康樂,2016-06,宜蘭縣,25-30,3013.0,6670172.0
文教康樂,2016-06,宜蘭縣,30-35,3887.0,9342760.0
文教康樂,2016-06,宜蘭縣,35-40,4795.0,13873386.0
文教康樂,2016-06,宜蘭縣,40-45,4415.0,14409673.0
文教康樂,2016-06,宜蘭縣,45-50,4074.0,16219927.0
文教康樂,2016-06,宜蘭縣,50-55,2964.0,11647610.0
文教康樂,2016-06,宜蘭縣,55-60,1952.0,8452152.0
文教康樂,2016-06,宜蘭縣,60-65,1212.0,5380286.0
文教康樂,2016-06,宜蘭縣,65-70,531.0,2202752.0
文教康樂,2016-06,宜蘭縣,70-75,187.0,851881.0
文教康樂,2016-06,宜蘭縣,75-80,65.0,1285222.0
文教康樂,2016-06,宜蘭縣,80-,17.0,36463.0
文教康樂,2016-06,屏東縣,0-20,103.0,222312.0
文教康樂,2016-06,屏東縣,20-25,2556.0,3604983.0
文教康樂,2016-06,屏東縣,25-30,6907.0,10660512.0
文教康樂,2016-06,屏東縣,30-35,10940.0,17860586.0
文教康樂,2016-06,屏東縣,35-40,14357.0,28123548.0
文教康樂,2016-06,屏東縣,40-45,12122.0,28997557.0
文教康樂,2016-06,屏東縣,45-50,8064.0,24228137.0
文教康樂,2016-06,屏東縣,50-55,4866.0,15193906.0
文教康樂,2016-06,屏東縣,55-60,2728.0,11196215.0
文教康樂,2016-06,屏東縣,60-65,1386.0,4745026.0
文教康樂,2016-06,屏東縣,65-70,556.0,2890843.0
文教康樂,2016-06,屏東縣,70-75,129.0,499465.0
文教康樂,2016-06,屏東縣,75-80,46.0,184054.0
文教康樂,2016-06,屏東縣,80-,18.0,102652.0
文教康樂,2016-06,彰化縣,0-20,59.0,381797.0
文教康樂,2016-06,彰化縣,20-25,807.0,4006753.0
文教康樂,2016-06,彰化縣,25-30,2587.0,14634902.0
文教康樂,2016-06,彰化縣,30-35,4280.0,24692876.0
文教康樂,2016-06,彰化縣,35-40,5858.0,39752493.0
文教康樂,2016-06,彰化縣,40-45,5852.0,46122003.0
文教康樂,2016-06,彰化縣,45-50,5186.0,43986791.0
文教康樂,2016-06,彰化縣,50-55,3864.0,33018913.0
文教康樂,2016-06,彰化縣,55-60,2436.0,23867754.0
文教康樂,2016-06,彰化縣,60-65,1512.0,17589600.0
文教康樂,2016-06,彰化縣,65-70,587.0,8474739.0
文教康樂,2016-06,彰化縣,70-75,165.0,2215294.0
文教康樂,2016-06,彰化縣,75-80,121.0,981089.0
文教康樂,2016-06,彰化縣,80-,43.0,159864.0
文教康樂,2016-06,新竹市,0-20,170.0,1293676.0
文教康樂,2016-06,新竹市,20-25,2445.0,5930424.0
文教康樂,2016-06,新竹市,25-30,7366.0,23429362.0
文教康樂,2016-06,新竹市,30-35,9535.0,35582352.0
文教康樂,2016-06,新竹市,35-40,10536.0,59936297.0
文教康樂,2016-06,新竹市,40-45,9123.0,73365651.0
文教康樂,2016-06,新竹市,45-50,7347.0,68997680.0
文教康樂,2016-06,新竹市,50-55,4942.0,45827156.0
文教康樂,2016-06,新竹市,55-60,2719.0,24608289.0
文教康樂,2016-06,新竹市,60-65,1548.0,15971918.0
文教康樂,2016-06,新竹市,65-70,678.0,9011204.0
文教康樂,2016-06,新竹市,70-75,200.0,3206444.0
文教康樂,2016-06,新竹市,75-80,100.0,1233145.0
文教康樂,2016-06,新竹市,80-,40.0,399501.0
文教康樂,2016-06,新竹縣,0-20,74.0,215574.0
文教康樂,2016-06,新竹縣,20-25,890.0,2433955.0
文教康樂,2016-06,新竹縣,25-30,3146.0,8504616.0
文教康樂,2016-06,新竹縣,30-35,5687.0,18298998.0
文教康樂,2016-06,新竹縣,35-40,8847.0,30844826.0
文教康樂,2016-06,新竹縣,40-45,9020.0,34201417.0
文教康樂,2016-06,新竹縣,45-50,7564.0,27084745.0
文教康樂,2016-06,新竹縣,50-55,5350.0,22567219.0
文教康樂,2016-06,新竹縣,55-60,3310.0,14034093.0
文教康樂,2016-06,新竹縣,60-65,2036.0,8016819.0
文教康樂,2016-06,新竹縣,65-70,873.0,3646354.0
文教康樂,2016-06,新竹縣,70-75,243.0,854970.0
文教康樂,2016-06,新竹縣,75-80,113.0,276709.0
文教康樂,2016-06,新竹縣,80-,30.0,63536.0
文教康樂,2016-06,澎湖縣,0-20,15.0,52556.0
文教康樂,2016-06,澎湖縣,20-25,256.0,909726.0
文教康樂,2016-06,澎湖縣,25-30,633.0,2615533.0
文教康樂,2016-06,澎湖縣,30-35,911.0,3723473.0
文教康樂,2016-06,澎湖縣,35-40,1043.0,5045061.0
文教康樂,2016-06,澎湖縣,40-45,1227.0,6234186.0
文教康樂,2016-06,澎湖縣,45-50,1234.0,6523456.0
文教康樂,2016-06,澎湖縣,50-55,1062.0,4977700.0
文教康樂,2016-06,澎湖縣,55-60,691.0,2815565.0
文教康樂,2016-06,澎湖縣,60-65,403.0,1303629.0
文教康樂,2016-06,澎湖縣,65-70,185.0,561957.0
文教康樂,2016-06,澎湖縣,70-75,45.0,202112.0
文教康樂,2016-06,澎湖縣,75-80,22.0,52559.0
文教康樂,2016-06,澎湖縣,80-,7.0,13070.0
文教康樂,2016-06,花蓮縣,0-20,27.0,65489.0
文教康樂,2016-06,花蓮縣,20-25,607.0,1414178.0
文教康樂,2016-06,花蓮縣,25-30,1519.0,4467566.0
文教康樂,2016-06,花蓮縣,30-35,2301.0,5127780.0
文教康樂,2016-06,花蓮縣,35-40,3532.0,9762446.0
文教康樂,2016-06,花蓮縣,40-45,3920.0,10890517.0
文教康樂,2016-06,花蓮縣,45-50,3560.0,12138673.0
文教康樂,2016-06,花蓮縣,50-55,2654.0,10859679.0
文教康樂,2016-06,花蓮縣,55-60,1698.0,7438311.0
文教康樂,2016-06,花蓮縣,60-65,1017.0,4425973.0
文教康樂,2016-06,花蓮縣,65-70,430.0,1834684.0
文教康樂,2016-06,花蓮縣,70-75,133.0,633061.0
文教康樂,2016-06,花蓮縣,75-80,39.0,74295.0
文教康樂,2016-06,花蓮縣,80-,21.0,71022.0
文教康樂,2016-06,苗栗縣,0-20,45.0,291683.0
文教康樂,2016-06,苗栗縣,20-25,1043.0,2600357.0
文教康樂,2016-06,苗栗縣,25-30,2579.0,6935581.0
文教康樂,2016-06,苗栗縣,30-35,3680.0,10625705.0
文教康樂,2016-06,苗栗縣,35-40,5343.0,17147735.0
文教康樂,2016-06,苗栗縣,40-45,4949.0,20751003.0
文教康樂,2016-06,苗栗縣,45-50,4545.0,22668298.0
文教康樂,2016-06,苗栗縣,50-55,3670.0,17892135.0
文教康樂,2016-06,苗栗縣,55-60,2450.0,12456625.0
文教康樂,2016-06,苗栗縣,60-65,1513.0,7529970.0
文教康樂,2016-06,苗栗縣,65-70,713.0,3680607.0
文教康樂,2016-06,苗栗縣,70-75,211.0,732982.0
文教康樂,2016-06,苗栗縣,75-80,130.0,470826.0
文教康樂,2016-06,苗栗縣,80-,37.0,311501.0
文教康樂,2016-06,連江縣,0-20,0.0,0.0
文教康樂,2016-06,連江縣,20-25,2.0,3300.0
文教康樂,2016-06,連江縣,25-30,14.0,103850.0
文教康樂,2016-06,連江縣,30-35,30.0,127016.0
文教康樂,2016-06,連江縣,35-40,25.0,342146.0
文教康樂,2016-06,連江縣,40-45,29.0,482775.0
文教康樂,2016-06,連江縣,45-50,31.0,671662.0
文教康樂,2016-06,連江縣,50-55,32.0,482573.0
文教康樂,2016-06,連江縣,55-60,34.0,837100.0
文教康樂,2016-06,連江縣,60-65,32.0,530696.0
文教康樂,2016-06,連江縣,65-70,10.0,173612.0
文教康樂,2016-06,連江縣,70-75,9.0,124050.0
文教康樂,2016-06,連江縣,75-80,1.0,18200.0
文教康樂,2016-06,連江縣,80-,0.0,0.0
文教康樂,2016-06,金門縣,0-20,3.0,10899.0
文教康樂,2016-06,金門縣,20-25,138.0,143881.0
文教康樂,2016-06,金門縣,25-30,345.0,357726.0
文教康樂,2016-06,金門縣,30-35,371.0,651645.0
文教康樂,2016-06,金門縣,35-40,363.0,927038.0
文教康樂,2016-06,金門縣,40-45,282.0,802341.0
文教康樂,2016-06,金門縣,45-50,270.0,1222399.0
文教康樂,2016-06,金門縣,50-55,147.0,648753.0
文教康樂,2016-06,金門縣,55-60,90.0,413878.0
文教康樂,2016-06,金門縣,60-65,53.0,334530.0
文教康樂,2016-06,金門縣,65-70,16.0,738745.0
文教康樂,2016-06,金門縣,70-75,9.0,334303.0
文教康樂,2016-06,金門縣,75-80,2.0,14800.0
文教康樂,2016-06,金門縣,80-,3.0,3040.0
文教康樂,2016-06,雲林縣,0-20,28.0,49420.0
文教康樂,2016-06,雲林縣,20-25,425.0,1297461.0
文教康樂,2016-06,雲林縣,25-30,1314.0,3959248.0
文教康樂,2016-06,雲林縣,30-35,2109.0,7066064.0
文教康樂,2016-06,雲林縣,35-40,3409.0,14029683.0
文教康樂,2016-06,雲林縣,40-45,3590.0,19699533.0
文教康樂,2016-06,雲林縣,45-50,2939.0,17123169.0
文教康樂,2016-06,雲林縣,50-55,2108.0,11487339.0
文教康樂,2016-06,雲林縣,55-60,1327.0,7032348.0
文教康樂,2016-06,雲林縣,60-65,696.0,3191041.0
文教康樂,2016-06,雲林縣,65-70,247.0,1458802.0
文教康樂,2016-06,雲林縣,70-75,65.0,290639.0
文教康樂,2016-06,雲林縣,75-80,23.0,69952.0
文教康樂,2016-06,雲林縣,80-,13.0,26930.0
文教康樂,2016-07,南投縣,0-20,49.0,436493.0
文教康樂,2016-07,南投縣,20-25,698.0,1907338.0
文教康樂,2016-07,南投縣,25-30,1678.0,5730150.0
文教康樂,2016-07,南投縣,30-35,2708.0,9142721.0
文教康樂,2016-07,南投縣,35-40,4512.0,15355346.0
文教康樂,2016-07,南投縣,40-45,5558.0,23533119.0
文教康樂,2016-07,南投縣,45-50,6078.0,26566929.0
文教康樂,2016-07,南投縣,50-55,4417.0,19286749.0
文教康樂,2016-07,南投縣,55-60,2884.0,12011217.0
文教康樂,2016-07,南投縣,60-65,1687.0,7107671.0
文教康樂,2016-07,南投縣,65-70,779.0,3687306.0
文教康樂,2016-07,南投縣,70-75,155.0,768685.0
文教康樂,2016-07,南投縣,75-80,101.0,379926.0
文教康樂,2016-07,南投縣,80-,62.0,254482.0
文教康樂,2016-07,台東縣,0-20,60.0,152712.0
文教康樂,2016-07,台東縣,20-25,842.0,1383855.0
文教康樂,2016-07,台東縣,25-30,2036.0,2873193.0
文教康樂,2016-07,台東縣,30-35,2901.0,4334220.0
文教康樂,2016-07,台東縣,35-40,3951.0,6556623.0
文教康樂,2016-07,台東縣,40-45,4179.0,8431534.0
文教康樂,2016-07,台東縣,45-50,3857.0,9349462.0
文教康樂,2016-07,台東縣,50-55,2597.0,6003959.0
文教康樂,2016-07,台東縣,55-60,1349.0,4128351.0
文教康樂,2016-07,台東縣,60-65,745.0,3387701.0
文教康樂,2016-07,台東縣,65-70,242.0,967654.0
文教康樂,2016-07,台東縣,70-75,79.0,270218.0
文教康樂,2016-07,台東縣,75-80,23.0,53598.0
文教康樂,2016-07,台東縣,80-,40.0,68653.0
文教康樂,2016-07,嘉義市,0-20,153.0,608692.0
文教康樂,2016-07,嘉義市,20-25,2767.0,5460459.0
文教康樂,2016-07,嘉義市,25-30,6241.0,14398231.0
文教康樂,2016-07,嘉義市,30-35,7153.0,18918982.0
文教康樂,2016-07,嘉義市,35-40,7563.0,26461212.0
文教康樂,2016-07,嘉義市,40-45,7096.0,30622003.0
文教康樂,2016-07,嘉義市,45-50,5679.0,37110180.0
文教康樂,2016-07,嘉義市,50-55,3570.0,26722573.0
文教康樂,2016-07,嘉義市,55-60,1633.0,13852372.0
文教康樂,2016-07,嘉義市,60-65,907.0,8754183.0
文教康樂,2016-07,嘉義市,65-70,415.0,5860863.0
文教康樂,2016-07,嘉義市,70-75,123.0,1623804.0
文教康樂,2016-07,嘉義市,75-80,69.0,840169.0
文教康樂,2016-07,嘉義市,80-,64.0,388508.0
文教康樂,2016-07,嘉義縣,0-20,12.0,30586.0
文教康樂,2016-07,嘉義縣,20-25,231.0,611375.0
文教康樂,2016-07,嘉義縣,25-30,683.0,1825889.0
文教康樂,2016-07,嘉義縣,30-35,1251.0,3140537.0
文教康樂,2016-07,嘉義縣,35-40,2229.0,6181891.0
文教康樂,2016-07,嘉義縣,40-45,2551.0,7442086.0
文教康樂,2016-07,嘉義縣,45-50,2497.0,7593053.0
文教康樂,2016-07,嘉義縣,50-55,1554.0,5241264.0
文教康樂,2016-07,嘉義縣,55-60,923.0,3372809.0
文教康樂,2016-07,嘉義縣,60-65,434.0,1668261.0
文教康樂,2016-07,嘉義縣,65-70,133.0,441041.0
文教康樂,2016-07,嘉義縣,70-75,43.0,118222.0
文教康樂,2016-07,嘉義縣,75-80,21.0,64485.0
文教康樂,2016-07,嘉義縣,80-,23.0,90382.0
文教康樂,2016-07,基隆市,0-20,41.0,84300.0
文教康樂,2016-07,基隆市,20-25,997.0,1899440.0
文教康樂,2016-07,基隆市,25-30,2197.0,3727134.0
文教康樂,2016-07,基隆市,30-35,2453.0,5663825.0
文教康樂,2016-07,基隆市,35-40,2988.0,7313296.0
文教康樂,2016-07,基隆市,40-45,2918.0,9744925.0
文教康樂,2016-07,基隆市,45-50,2476.0,9361929.0
文教康樂,2016-07,基隆市,50-55,1995.0,7745494.0
文教康樂,2016-07,基隆市,55-60,1347.0,5348473.0
文教康樂,2016-07,基隆市,60-65,824.0,3865017.0
文教康樂,2016-07,基隆市,65-70,301.0,1278034.0
文教康樂,2016-07,基隆市,70-75,76.0,277696.0
文教康樂,2016-07,基隆市,75-80,31.0,283347.0
文教康樂,2016-07,基隆市,80-,42.0,692083.0
文教康樂,2016-07,宜蘭縣,0-20,81.0,208413.0
